frame,timestamp,fps,pose_confidence,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE
161,6.708333333333333,24.0,0.9851329997181892,31.418138536847927,18.12382403419586,125.98089643238578,105.28409480905138,150.68538646093145,162.7210146490947,122.69196521285866,133.0801804511616
162,6.75,24.0,0.9851914718747139,31.305809942711534,15.719022914894737,126.00463755962454,108.06768525522371,149.08421310337832,162.66200850887992,117.31857246585295,132.0286840011143
163,6.791666666666667,24.0,0.9853624999523163,37.671833787743694,12.836830195483978,128.74579949406277,110.31969681504489,150.68068966314564,157.6663069517793,116.98836899645184,129.8890347985073
164,6.833333333333333,24.0,0.9855138634641966,35.34618686584401,12.841892331867557,126.62581191481166,108.75198536209352,146.47103481730392,154.41602655728408,112.68068179833179,127.70421678031907
165,6.875,24.0,0.9853958686192831,38.031828805967955,12.413306095437333,128.07795873030068,110.26197996671651,151.89648278345132,159.13937228223168,115.12654024575986,130.86909389474698
166,6.916666666666667,24.0,0.9855142260591189,36.43575274595789,12.190584412954399,127.68956778052846,111.44837297399741,151.05633881468555,156.59749133944374,113.69493470157303,129.85947099020515
167,6.958333333333333,24.0,0.9859240849812826,36.422510628486755,12.382760248807871,127.89340457067095,112.39617615804507,152.1301212124994,152.77100238469842,114.39032867931503,125.792416867866
168,7.0,24.0,0.9862693051497141,37.16514660251896,12.215254227309472,127.95551387845818,114.17801026880262,156.02221835370418,141.40284031133857,120.24916990792953,115.86813536726478
169,7.041666666666667,24.0,0.986739826699098,34.97024367439793,13.034719954489452,126.76397837432101,113.89541143230147,162.0980005527301,145.9854587799435,126.59192951094306,120.10296302060057
170,7.083333333333333,24.0,0.9872725481788317,24.82034104148806,13.402086303802681,121.5700584677546,111.64498423557583,166.29409448466228,153.0527064276252,127.86787786236968,126.26755649885561
171,7.125,24.0,0.987835797170798,21.402441511172647,13.131756560955488,120.31702521048622,108.15273033812613,166.28995748632857,154.07192811853315,129.42117610620997,126.5023982501429
172,7.166666666666667,24.0,0.9882738639911016,17.112811544053592,12.501783651274543,115.93880342728853,107.88392511891533,159.91241069425533,151.76801423880497,123.58849144176155,124.47851023219427
173,7.208333333333333,24.0,0.9888374085227648,17.234133092674995,25.148617671927163,117.6665068926688,116.34449559243419,167.8887179597615,161.28541375123555,126.92744267368245,131.06840779892408
174,7.25,24.0,0.98933295160532,17.94460033841569,33.45521474088232,117.09346330456172,123.32205611426609,172.4709200613419,166.8861018699586,131.140683919027,136.15288720400568
175,7.291666666666667,24.0,0.9896048605442047,17.785758981446502,33.42865409167206,118.08920878144784,121.54752607622335,170.12407940948597,165.17099356350045,138.53277827596926,138.92064133332934
176,7.333333333333333,24.0,0.9899419744809469,18.98075826417074,33.97457738761169,118.25335941306874,119.80253879347958,167.85151622756882,162.94470336846143,144.40848797819223,145.09344723462146
177,7.375,24.0,0.9902500659227371,18.905490399520282,44.74691260559797,117.27002834816071,124.48452734352942,165.34775491185675,158.14987614300117,140.89798161223382,144.28010529224096
178,7.416666666666667,24.0,0.9902655507127444,20.330578490296165,48.155403283967885,115.95699650882355,126.5718655692653,169.7996687292138,160.71704040877907,145.83909338360303,146.30638508723467
179,7.458333333333333,24.0,0.990260104338328,21.034631878599566,50.986296381109874,114.55875455145912,127.43435016667273,168.82872904016142,160.58147501881956,144.86129776329685,146.00662746961586
180,7.5,24.0,0.9899850512544314,21.20497403245114,56.36895911966129,114.2121307578252,128.0049478018028,167.86305054743482,161.92144922910975,145.19638711636065,143.72585903903476
181,7.541666666666667,24.0,0.9900057266155878,21.74219055535392,59.10540772220848,110.72418517889301,126.90022000069666,164.53001766505295,160.693186604673,146.346682808545,146.2302560556043
182,7.583333333333333,24.0,0.989992156624794,22.821844472411016,62.14730534144451,111.2971380125601,127.48472831456513,160.66574891678368,157.9445648117856,139.93408078721203,139.28406127053483
183,7.625,24.0,0.9900299732883772,23.07937890850667,57.24888353016953,114.595815616455,122.82007307783556,161.4052461560831,160.58009440451676,146.74861400086328,142.1587095763562
184,7.666666666666667,24.0,0.9900171880920728,22.810048495211927,62.59432252376693,111.25394294048924,124.18468383171395,158.46256126875102,158.78919227397105,142.31186375700617,140.16567529064525
185,7.708333333333333,24.0,0.9901367798447609,22.305469867787938,62.637854718293504,112.4284413595175,122.82125064384732,153.84249727670903,156.51335654003228,141.3427790578761,138.97727463930988
186,7.75,24.0,0.9900141954421997,25.35401123893808,73.42944062781181,114.19014976808268,127.48537457939807,147.64390793803182,159.88077614712634,143.59387284693278,142.96823584983406
187,7.791666666666667,24.0,0.9899489109714826,28.65133382331877,72.8284644510053,115.81138597576422,125.88603821997593,143.13036857283518,161.738383956685,140.66748484668193,143.63879358125
188,7.833333333333333,24.0,0.9900671218832334,26.903564678474904,71.36220682059793,118.4483268402796,127.75807479870471,148.45715570597554,168.37577131611084,142.47406964040152,148.20706434594254
189,7.875,24.0,0.9900277256965637,26.608319038934834,71.23695621631158,117.673754652701,127.32700147088144,145.4794579074596,168.50213668464485,139.9823749621461,150.17975806653038
190,7.916666666666667,24.0,0.9903053442637125,23.319601211124166,65.78872944539451,118.33511472045299,126.60775424926479,154.06704629725635,174.20569681339265,144.03137903576885,151.47893161880467
191,7.958333333333333,24.0,0.9907340879241625,18.899091055798674,51.447033120869825,114.7584635197412,123.93240158987363,164.63490318847028,175.50131142642303,139.3198378651,148.94805233170518
192,8.0,24.0,0.9912178566058477,15.860898901280425,51.84443024726419,119.4122836521876,130.69280708522967,165.3353553247679,160.02412216371846,134.69208051836839,120.87944758514921
193,8.041666666666666,24.0,0.9916786899169286,16.017135665238474,49.039973417032435,126.50656541142749,135.76569330798296,162.19676128327774,116.97365966595983,126.51429460883406,78.22777786618299
194,8.083333333333334,24.0,0.9919942344228426,15.662442277224143,42.964819836881205,130.55997350309897,134.75141420105885,145.02750413547386,108.69612747999442,110.67349023517241,71.42476780730748
195,8.125,24.0,0.9921804616848627,22.42002414664613,34.98076884250756,141.92091353985018,129.81525942727563,128.3110030029653,115.60368273224489,97.00917706916552,81.71791892987608
196,8.166666666666666,24.0,0.9922958413759867,24.193214228085978,29.710379305523926,143.65187054671392,130.17320527738943,114.55353844608537,116.67222296667461,86.3148279606328,83.93811641915902
197,8.208333333333334,24.0,0.9924755468964577,37.551121557051424,40.75653987266064,146.00583354638337,133.5676576771552,102.09640410192709,114.57617843901735,83.97599870969199,88.77621587923774
198,8.25,24.0,0.9925311977664629,40.742694031981735,41.83724239737321,144.7119068065226,134.71332448955135,107.33296494565211,115.37900282209547,90.77715905141629,91.03719966309652
199,8.291666666666666,24.0,0.9927885433038076,44.61031977612128,43.053884221562434,142.2512646127665,131.86464736986005,108.27294085634267,111.00838429475161,104.31975353416884,99.3135411160006
200,8.333333333333334,24.0,0.9930036092797915,40.461595707597496,33.29873979242476,137.7197750755513,126.3072369512136,116.11659891188899,120.4905074809005,108.4058431244717,108.48446227045402
201,8.375,24.0,0.9928721959392229,44.7844899699207,39.06212899341773,140.80332758718797,127.99532748591471,113.21435125319259,112.31746029821208,110.28694280421513,102.11138607072893
202,8.416666666666666,24.0,0.9923518523573875,45.17264914769749,39.21112499931379,136.9199171654761,126.44651415971735,112.96365863857757,111.48524907438618,110.34487227727071,101.99457226157202
203,8.458333333333334,24.0,0.9920642028252283,45.42109278727984,40.49309084597126,130.44347659613257,127.40313037872205,115.7041687390576,109.48236066762256,109.7606200986004,96.66101758496706
204,8.5,24.0,0.9917160645127296,50.33363597386899,42.58825476852145,130.23477404966292,125.90932056283476,121.62179676076146,110.69416331718115,116.62162648047573,99.63445900468186
205,8.541666666666666,24.0,0.9913669303059578,46.18791238938072,38.76881772272642,125.21160472624659,124.2426557754279,139.2530048928087,121.52996606538716,132.240261228202,113.34022567425048
206,8.583333333333334,24.0,0.9911948616305987,44.92133587931173,36.46058612426636,123.7735996398668,121.77433623508554,141.2353376426756,123.97519028969572,130.01872099400435,113.04138504635144
207,8.625,24.0,0.990860382715861,40.57199144616524,28.61361493184708,119.95104816682395,116.5332626824281,137.29889895563386,112.82759192844539,122.42008414397819,96.85369708374972
208,8.666666666666666,24.0,0.9907083834211031,42.4137222972668,34.01529074493318,118.59167199516945,120.56071285502797,146.78866971814065,115.25967287801122,129.42928429542576,98.88411050353064
209,8.708333333333334,24.0,0.9906529014309248,43.412935795749235,29.320568981922992,120.49578094199344,119.70345843446606,138.78002308874096,111.66412893160513,120.27565297506902,93.90660259966643
210,8.75,24.0,0.9905071780085564,49.704805469036486,21.794071609741223,119.02038113028836,111.62650486653475,169.72355671929384,130.31388573619685,150.07969863775713,119.37184802464401
211,8.791666666666666,24.0,0.9902452081441879,55.73915708440037,26.87477442769099,118.93917584747547,113.54468442596041,157.502156233356,148.58983790776728,139.19829543882125,132.052175372595
212,8.833333333333334,24.0,0.9899904007713,50.65576209160456,20.181585504534294,115.55437497414373,112.1655112351425,167.6958766064464,151.28796092752037,148.36184486691286,132.16891972577642
213,8.875,24.0,0.989771823088328,53.39945638527363,17.801531581764234,115.9770004511161,114.74912602566249,165.8730510738901,157.95911588512493,147.2380094647548,137.95217520134264
214,8.916666666666666,24.0,0.9894751682877541,56.07784204466114,15.756011901882031,115.88296497791015,117.22274749237074,159.647837203653,162.65745886439495,139.18259400746157,137.86806802738312
215,8.958333333333334,24.0,0.989251675705115,56.00546677520348,15.12823648921075,115.78945632663834,117.37925254758976,163.88933336448846,163.4749295457392,146.63748579307028,142.88499770524317
216,9.0,24.0,0.9886968806385994,57.08018053101296,14.446940802405,118.10023475970424,118.97176051022765,171.52900681772715,159.54535298164495,159.5074953115488,144.67971631686234
217,9.041666666666666,24.0,0.9887306516369184,56.650548758896704,13.674704211136834,122.56922443874222,112.67417397275891,165.4663809734487,157.9171609762756,151.13168277458183,144.6017214414727
218,9.083333333333334,24.0,0.9890834912657738,54.53377332532788,16.92956218798296,124.15371467096986,124.49466376331505,160.11537182201286,157.5640488202754,149.6120057821168,146.95349312384613
219,9.125,24.0,0.9895212550957998,47.77807403815446,20.18316857716998,120.67756490237241,125.24294969270571,154.18514196225073,154.11394042771414,149.05601482947358,146.82869081326328
220,9.166666666666666,24.0,0.9898330817619959,50.10829245323658,29.849072397371856,126.09445440889267,127.62397562534689,132.12128782595676,128.47800903222205,127.659352193967,123.34295621058182
221,9.208333333333334,24.0,0.9903655375043551,41.302845548673716,29.45278105253009,126.45165401030505,126.0910094075497,129.5816359761096,123.7047764643574,128.55195863865364,122.14383972016992
222,9.25,24.0,0.9905852029720942,41.55354344301746,34.759168776005374,126.09642896059226,132.95156377858845,113.25384290750435,113.97484389189107,118.03477384657597,119.94061779360177
223,9.291666666666666,24.0,0.9907634953657786,38.76601345277659,38.67558524333595,131.45226095789735,138.37066013462274,120.72776000156084,117.82995866009053,125.87869922595661,125.96665751889769
224,9.333333333333334,24.0,0.990517554183801,29.076567800060666,37.175471121165266,124.23529208449463,139.54210633324593,122.43181883111892,121.07373945375183,125.91656249952364,124.23536739271665
225,9.375,24.0,0.9908294926087061,33.8377206528253,34.69472692872468,125.80693509037471,138.3903502138105,134.75147154102743,140.63672954211864,128.01699710813193,139.3922757250924
226,9.416666666666666,24.0,0.9910195469856262,39.64387990025609,42.277246655384666,132.29497066334753,138.07133387538371,139.84594746911196,143.60386759470944,131.5560852720203,142.40359842040965
227,9.458333333333334,24.0,0.9913381015261015,44.61576204826793,47.64694775001771,132.22388702875526,136.856585562643,141.58656143352363,142.47847682182436,126.8890422261601,138.7675736497521
228,9.5,24.0,0.9914336055517197,47.17090626411187,52.42496720503881,134.93856347813747,136.684972593201,147.44827234655284,129.9747955837432,129.84306949247068,125.63605477020963
229,9.541666666666666,24.0,0.9916848242282867,48.68866286852138,52.70294896651475,138.003823140504,134.94293515617977,150.35813010732807,132.16650796185633,129.24811694313513,126.30159582518641
230,9.583333333333334,24.0,0.9920380115509033,47.65562266306651,50.904415464322106,135.45011782426258,131.58700678554,152.4415464205369,134.7731190285572,128.97197192098383,127.02027688760448
231,9.625,24.0,0.9923593699932098,47.390312529850846,51.52077011313831,134.5261172636758,128.37650206258314,153.98203615661916,135.64721856545833,129.92147789064063,128.08666305283555
232,9.666666666666666,24.0,0.9926144629716873,51.2754747922391,54.44005891985996,137.09084048044622,128.4723103535375,152.50633310605116,138.331567668059,126.70025581741736,127.33022118742576
233,9.708333333333334,24.0,0.9926843196153641,51.089831644296915,53.24974172647086,136.49508829052294,126.50180931275875,146.84529086339043,143.88969565234498,119.84798381568588,130.52128408750895
234,9.75,24.0,0.9929224799076716,39.39486620567181,49.35252606115361,127.32507886143193,125.00980761040415,149.65874688429548,152.27845227254798,119.98285078496839,137.60653035346706
235,9.791666666666666,24.0,0.9931292980909348,43.45268440817682,47.772901857364324,132.0297613060129,127.54234342573491,151.85583968360086,157.08695854412287,122.33040979043129,142.94341572743775
236,9.833333333333334,24.0,0.9930260479450226,38.02142976559223,48.67989385651861,128.36366268952375,127.83604650288456,152.91751979682948,155.52516166499848,122.11176186993889,140.72962077242084
237,9.875,24.0,0.9929848164319992,32.81848430082912,48.851333068668666,126.3595813902774,129.7115123043092,158.21053188000687,154.6003800130111,124.06352578601698,139.07121145108763
238,9.916666666666666,24.0,0.9930006861686707,35.32421236916812,51.45375739512464,132.71356613065132,133.07094601419539,160.2578227931525,155.52673450875074,122.29632130259905,136.56888654369106
239,9.958333333333334,24.0,0.9929406270384789,33.04794602526196,54.004226776905234,120.10497548174092,134.49910312452167,158.57572875457993,152.29041577693965,123.54059795792604,136.94610135195168
240,10.0,24.0,0.9928540786107382,42.1292989466003,53.079535104810134,132.02985911687398,133.2030163500983,160.6330699554655,149.1342455551416,126.91745550783716,138.44974643281014
241,10.041666666666666,24.0,0.9926842997471491,37.8409552448603,52.30499815862341,131.05049061327384,132.27051918422256,166.36067196607556,147.8600104683485,131.14348976547706,136.97323745810036
242,10.083333333333334,24.0,0.9928887585798899,35.316082058472745,48.10480319442484,126.00684607155723,127.41508748277016,167.82177089901828,148.40676448532128,139.1826868368456,140.21147375190785
243,10.125,24.0,0.9932134052117666,36.61594178332786,46.88536796999498,125.47436568413725,125.67266620385007,169.72728456113188,147.46273598017203,142.97137057533513,142.929469688303
244,10.166666666666666,24.0,0.9934348662694296,38.81227274020165,44.82450185930473,126.74844558114725,126.0239878413228,162.29080751874977,153.13199724048806,137.8732277934529,143.92451745938996
245,10.208333333333334,24.0,0.9935526251792908,40.96675981796715,47.448821803019435,126.94750260725704,125.47859587557149,162.42249435422414,151.52553506821195,136.98568878086684,145.0817022414652
246,10.25,24.0,0.9934993361433347,38.862926329170435,40.33995761053275,125.52426084580705,120.23538457502528,164.23986215102246,155.0790382364997,137.85531243343283,144.39494124754316
247,10.291666666666666,24.0,0.9933538064360619,37.12054341597049,44.60507967216754,125.95249767339111,122.74058803824221,165.94744481444278,151.0368014622858,138.7683778152983,138.14493709044817
248,10.333333333333334,24.0,0.9927893057465553,35.410561930465754,42.77551120859214,128.32668300094673,122.9229918929687,165.95552652256387,151.8298710129893,138.4602885516051,134.4130722268414
249,10.375,24.0,0.9928124149640402,36.46606344558525,44.91752671421785,127.32405706604384,124.73877159594555,165.22045543788224,150.05365629337396,140.90474762238907,132.6287489878082
250,10.416666666666666,24.0,0.9929204831520716,43.11936065557265,49.77491805136584,127.72531371502807,125.39456102342596,154.5008741687527,142.30970883754583,132.11183127551976,125.00539670640275
251,10.458333333333334,24.0,0.9929738690455755,42.21104633291383,43.89061276178032,123.29415480327499,120.03768718660477,156.88459786866423,147.27532642606357,138.15526625931517,126.13598921561918
252,10.5,24.0,0.9930132900675138,44.60121827659522,48.282982594143384,124.4353394229917,126.54819964730926,153.58753655807195,148.05512765649286,130.53325730202232,120.72960541280614
253,10.541666666666666,24.0,0.9931219940384229,51.04788322746449,51.30427995099509,129.3301921610566,127.06784184493661,151.53047123544872,141.9890217401293,125.74702976837798,109.54385053976576
254,10.583333333333334,24.0,0.9931572029987971,57.56416338080498,50.198016684937485,132.16269238105124,127.10516791457519,150.96611682270395,142.00153488424786,122.95856436160425,104.94070368111011
255,10.625,24.0,0.993312269449234,60.721099430480315,49.72727910337836,126.27705580784162,125.94370708578188,148.2892634805454,136.8373900761932,121.1730299748858,96.86366714882902
256,10.666666666666666,24.0,0.9930853843688965,58.65169653129317,46.39442601802334,123.34261552531484,123.8777811308278,150.08021028617466,147.20717792550414,123.7461573310322,107.18579960506183
257,10.708333333333334,24.0,0.9931299537420273,60.71762632935266,45.83065989912951,123.87794636660934,120.40019442774242,150.17372689530637,161.0816415828433,125.63070262839626,119.38119968661871
258,10.75,24.0,0.9931723549962044,69.64057417029856,55.084857936382804,124.03343074292953,123.83940176316739,145.51364439526552,171.64962675053943,124.2942537605146,134.1644701085157
259,10.791666666666666,24.0,0.9933861345052719,67.93825886824334,53.02211648320123,122.3334194253737,119.85501819031225,148.33643643422823,171.87323035064804,125.9705389158973,132.38244911808937
260,10.833333333333334,24.0,0.9936629484097163,65.73314201021786,53.379428055670715,118.77916343577937,122.88796065342461,148.79804284779527,173.09939448801907,126.05198069734683,130.40353046468243
261,10.875,24.0,0.9939323340853056,65.57316338305749,52.883262658156745,117.8407002590324,122.88461373108173,149.41791304477172,174.2644244615334,126.01817660838132,132.13354565335462
262,10.916666666666666,24.0,0.994175153474013,69.709773354382,52.79123998857022,123.79179600187022,121.42794324727826,151.6838081300849,177.69279467512987,129.03039887480787,139.3671861907465
263,10.958333333333334,24.0,0.9943597416083018,68.01341687764506,52.113849797741295,122.48210692420461,119.03885387568003,155.02168631356227,178.4378926793492,129.35663045770653,139.77155935166815
264,11.0,24.0,0.9943450639645258,66.6040679778421,42.81128476880977,119.38720023455323,114.55551764265383,156.6385790724339,175.53658782512215,132.19697934118884,138.21804097937058
265,11.041666666666666,24.0,0.9941732337077459,72.3039290062075,45.25947269704255,119.5310900450611,112.12904643951654,154.79881489519693,176.17941961900374,133.03551102991958,138.4521152742094
266,11.083333333333334,24.0,0.994442455470562,73.46386498558246,53.6761795545775,118.64875345085888,112.5111953853085,153.10136230167458,176.02473718705545,133.56628104975175,143.12429376471124
267,11.125,24.0,0.9945924232403437,68.91486349419677,53.98061482588241,112.51263250849185,111.95536436324244,154.95794540264356,171.398099093091,135.75467969668475,148.05230438145298
268,11.166666666666666,24.0,0.9945388982693354,67.25043062696393,47.73757352784235,110.90973747195332,110.92502889502126,157.30824468329075,169.71840787686918,139.66838738767365,147.03632954146852
269,11.208333333333334,24.0,0.9947179878751436,66.88475003309864,53.45796840459913,112.16394113335305,113.16706968014373,159.47863439790157,171.73709094118945,143.36127969098644,147.14568337337673
270,11.25,24.0,0.9948609645167986,67.29815316203207,55.886068145049656,112.30965164365861,114.82924936613689,154.47331687439865,176.49458001991053,138.89306779629914,146.88134635111632
271,11.291666666666666,24.0,0.9950200294454893,68.02705080574107,57.16736106951114,114.80573292263078,115.49619869166874,148.96977149360535,177.86372800085968,134.12970116184647,147.62526719921064
272,11.333333333333334,24.0,0.9951718325416247,55.75579321786325,48.26670492515682,110.15651415180537,110.96931079734718,152.7810450838328,177.42771967087378,127.18139114715018,141.30969349971622
273,11.375,24.0,0.9953690816958746,60.872071061504855,53.907720094531456,114.96293108728929,115.86989289774128,149.90994248026183,179.54862228637242,126.33471403014738,141.4335855602328
274,11.416666666666666,24.0,0.9953904698292414,63.908479192919835,59.81460466010374,121.22351790192101,116.74064331699478,147.64626398450216,169.7916370911109,120.60185587127299,133.40308677542072
275,11.458333333333334,24.0,0.9954941297570864,59.728716418725696,54.94907267204044,119.76642056397127,114.4368994384992,148.5067641667758,168.09932603242308,119.99282203069126,130.00240656924652
276,11.5,24.0,0.9954257930318514,49.012042628148805,52.09341232133181,118.15074543662304,114.20366644761927,148.293694456398,172.35609256560628,122.53459568531164,133.20906198110893
277,11.541666666666666,24.0,0.9954100946585337,42.63188073857065,44.57529216125291,119.52806760514848,114.24926727862315,152.54668073196441,175.2416757570097,124.13058726171123,131.12690758812104
278,11.583333333333334,24.0,0.9954462622602781,48.941116304347005,49.06392573851918,120.07717024842289,112.9353772536462,145.07702110003538,169.15033443207386,123.88888959390493,130.9469152052165
279,11.625,24.0,0.9952462688088417,51.33665428571269,54.40793108722328,121.55620666057129,115.13240565342899,143.23380186708363,168.476823533569,123.26641381506151,133.2842933157674
280,11.666666666666666,24.0,0.9950963904460272,55.24348197909384,57.54186304854677,124.80987184418521,118.42354620187481,141.19446614474873,168.89273776221088,121.2102751974281,131.96704345833743
281,11.708333333333334,24.0,0.9951448092857996,55.59934464847307,58.04707332624239,124.24486830934941,119.66248860692859,137.54987050407124,171.19288601390687,122.11331794043745,134.16516813112239
282,11.75,24.0,0.9952263385057449,55.9113108645343,64.34378460927074,122.86497758161018,122.66865844386854,124.19309353349443,170.74132219898516,115.81058164019058,138.96863219115735
283,11.791666666666666,24.0,0.9954514851172765,59.31761910129936,68.24424551702377,120.97456365170854,124.62085683386954,117.24423573932822,168.83225369535435,107.94158212045188,138.79997188474172
284,11.833333333333334,24.0,0.9955668772260348,63.367077560921565,70.10857663077354,122.9936286602855,126.80878373663433,111.14558511949018,172.65273575075344,105.31272608743211,141.15108294332578
285,11.875,24.0,0.9957187995314598,66.83368270468652,74.20337805638628,121.70643726919344,129.98616528082943,101.98628345346474,170.61251794062838,97.4343186137874,139.95864795566075
286,11.916666666666666,24.0,0.9958102131883303,65.0303061674197,71.64296342893266,119.79514466292893,127.91914474182734,103.13449442357222,169.74864981408354,101.10409683826045,138.22833022356608
287,11.958333333333334,24.0,0.9958812370896339,57.356612873697614,68.48143467758975,114.38721434541704,127.74413314508575,108.30362282381525,170.2945311757083,103.40101244946833,139.76498599465003
288,12.0,24.0,0.9958975911140442,54.99204739205521,67.96212535258425,111.83917850202369,127.54990576473742,108.71337473046964,168.67836488517332,102.38603407892796,138.91820241890764
289,12.041666666666666,24.0,0.9960113267103831,55.08319992223628,66.07038171772669,112.75095178164453,126.31053358843266,106.76620305708231,170.78176318551036,102.9648148823291,139.8218118983397
290,12.083333333333334,24.0,0.9961999406417211,55.65019115563406,65.42958775649045,111.39209809039349,126.43236267859007,107.96942075587502,170.90761653729734,105.80739642856534,139.57220013184465
291,12.125,24.0,0.996277891099453,44.67040167829376,56.1963592438825,108.1021037535803,122.5181235711749,112.44639485858384,175.25552176125433,103.18959419675318,140.2339701908767
292,12.166666666666666,24.0,0.996374194820722,41.80268171467764,54.54387255869792,106.9416681444483,123.07555332414964,111.4773931943201,172.82071117344947,105.62038386776216,143.3124173109748
293,12.208333333333334,24.0,0.9964177409807841,38.32421946744944,52.60835578813215,106.37425476939104,123.26985189722345,117.53905670648379,170.99182237557886,102.99425908800545,144.43047147310335
294,12.25,24.0,0.9964028224349022,38.35677030881113,52.81667252459231,107.87551321491623,122.99672137304448,120.64992383740768,169.35646683469355,102.33983835307072,141.28810887709946
295,12.291666666666666,24.0,0.9965639784932137,52.726531413476906,60.493031870321246,110.84784298996092,125.5792585747157,108.29431686707949,173.34941877467958,97.95796706093904,140.13017187072967
296,12.333333333333334,24.0,0.996552420159181,49.98099503717178,61.20600492715702,110.26725755765737,125.06310452235073,105.59781708287258,174.48379263258195,101.95643572203097,137.12291770733688
297,12.375,24.0,0.9965260451038679,48.50099834017135,62.51020474488056,109.26016110681562,125.9307974207879,107.21070199180413,174.84662363455018,100.17036193692199,135.6503645120694
298,12.416666666666666,24.0,0.9961497212449709,38.5729247789475,51.04625100636847,106.27829588988234,118.13584847339462,118.20579662078401,174.0100603389378,110.15465852823965,134.9827492470335
299,12.458333333333334,24.0,0.9957954908410708,37.15412314001687,51.90921038796019,104.99332629258643,121.2857540102895,116.8617114166274,173.660784799999,101.70515480520788,134.77265739370606
300,12.5,24.0,0.995535189906756,39.80575568674557,52.071470546191634,108.9960031721858,121.50729906104445,112.15446438047864,173.82454787466182,95.13516620338508,133.21899697629556
301,12.541666666666666,24.0,0.9952246795097986,41.40047643921148,51.62233042226045,112.57323158574793,120.2510417073392,111.19747129107617,174.86567515963043,93.71799770381192,132.9242778817473
302,12.583333333333334,24.0,0.9946738556027412,30.805784792494734,47.13207318693258,107.91361241051743,118.9738559165147,115.12493842159158,173.67478240136893,90.49467375220135,131.81131115738856
303,12.625,24.0,0.9944417476654053,32.401877160437174,45.91913391707722,112.54688347178191,119.4612416334828,116.01195912009993,173.33988031845405,88.15857185643905,131.3228463248973
304,12.666666666666666,24.0,0.9942116265495619,27.935366455651582,43.9196358832347,109.57360559692808,119.49479751925249,121.65162106367544,172.79277029936156,97.19588828535275,134.1997909293779
305,12.708333333333334,24.0,0.9941883136828741,30.75774722869468,46.1867405340253,107.18348755869069,120.54191734701857,118.2769193612058,175.76218226594455,96.62084465310902,133.52642246862644
306,12.75,24.0,0.9944340238968531,28.976866422462027,42.71645412655522,109.53766522482755,118.22937229258537,123.00991756393762,167.99337459629743,98.33551156449197,127.84364487242141
307,12.791666666666666,24.0,0.9946261843045553,30.236739003788927,40.37057154127973,112.59012810700537,120.49132425943337,123.47497575339946,162.75051457928288,97.65108782599899,121.99534836654419
308,12.833333333333334,24.0,0.9947380324204763,32.66599753339856,40.49081232682837,115.8361208454983,122.61469664375791,126.14627146927968,161.27010134257355,100.82642639390855,124.99744465058664
309,12.875,24.0,0.9948493217428526,38.77872931898937,44.322689030421536,118.94577702417659,124.38780228033298,127.57232990312504,152.53925947768676,106.69428484534916,122.91642302754789
310,12.916666666666666,24.0,0.9950660566488901,40.1344141523507,43.29023514302332,120.4516785465595,119.85991376937967,135.61165973394895,145.23042760646817,116.05321334218526,120.29827703198079
311,12.958333333333334,24.0,0.9951029643416405,41.82967272584958,47.0708543490113,122.01309654743653,120.90105255304148,144.7492512034105,142.75918433136525,126.39716732080662,121.48693988893018
312,13.0,24.0,0.9949847832322121,39.40271547687212,47.1716065876126,121.36361470899139,120.7238966492752,146.73076891698847,148.3365864320002,126.27185808374009,125.77490816962207
313,13.041666666666666,24.0,0.9947091688712438,39.84472632875877,47.34375243593041,122.74379769890412,120.9978616505753,149.21436474099193,140.44084300174754,129.3025349308925,119.87028510954042
314,13.083333333333334,24.0,0.9946231444676717,34.6377579281509,47.71176853473467,121.55822858871556,120.81780571518503,152.91228350879715,137.60785552672758,132.0768557100696,119.92459176734111
315,13.125,24.0,0.9942897136012713,34.086801075981874,47.70532409626922,119.33506721356073,119.70805604873799,151.1308345918245,142.08873723701845,132.70111038628255,122.96242858696279
316,13.166666666666666,24.0,0.9934297601381937,40.33915355778029,51.90983201768314,126.62858408445442,120.21214580259186,150.17067112714332,137.3313046333481,139.1600475569045,127.7661225506847
317,13.208333333333334,24.0,0.9931444823741913,42.65406904921209,58.78475665650643,131.63643455553938,124.07025568474958,148.3073548212307,135.8178198113817,137.92734759643415,128.9063211575526
318,13.25,24.0,0.9931973939140638,19.778677262683363,54.331348333622735,114.08298956007852,121.13079075165953,151.57863793752045,139.40111763605688,137.3350999304169,127.96377080853962
319,13.291666666666666,24.0,0.9923872699340185,29.802783082005785,56.722706330283145,129.45950087860217,123.62820901950823,157.91855191559904,135.74416565919296,141.72767158535555,125.38866221975032
320,13.333333333333334,24.0,0.9923185730973879,18.003897607419677,57.62303147683764,116.37559162941872,125.20460258505054,157.97032551373132,134.0841079019774,140.35953416628507,121.02555124223692
321,13.375,24.0,0.9923265054821968,14.47845136258678,56.36982211043718,124.60976457546042,128.62027161704688,163.41259310297855,138.83651669018116,140.26638154861158,121.66356905747669
322,13.416666666666666,24.0,0.9913888225952784,19.48416404042269,49.48701253028493,126.2757004200039,123.59113360773267,166.88803853979041,149.96437845980108,143.7831885927787,128.38286099287708
